optimizer,lr,epoch,accuracy,loss,test_accuracy,test_loss
RMSprop,0.006,200,0.999180018901825,0.010972529649735,0.968699991703033,2.7289297580719
RMSprop,0.007,200,0.99915999174118,0.009271108545363,0.969299972057342,3.60315346717834
RMSprop,0.008,200,0.999360024929047,0.011118427850306,0.97000002861023,3.32358002662659
RMSprop,0.009,200,0.998279988765717,0.039159163832665,0.966099977493286,5.01522636413574
RMSprop,0.01,200,0.990239977836609,0.177506119012833,0.963900029659271,8.41975975036621
RMSprop,0.011,200,0.925040006637573,0.417626410722732,0.901000022888184,11.364013671875
RMSprop,0.012,200,0.892880022525787,0.46581444144249,0.869799971580505,15.1574001312256
RMSprop,0.013,200,0.883099973201752,1.21932196617126,0.86599999666214,14.0772018432617
RMSprop,0.014,200,0.868420004844666,0.470714688301086,0.850399971008301,12.813681602478
RMSprop,0.015,200,0.822080016136169,1.40128684043884,0.808700025081635,19.7506542205811
RMSprop,0.016,200,0.743179976940155,1.17530155181885,0.734200000762939,12.9467115402222
RMSprop,0.017,200,0.764819979667664,1.00829005241394,0.755699992179871,15.3507966995239
RMSprop,0.018,200,0.741400003433228,0.879852294921875,0.724500000476837,17.0461196899414
RMSprop,0.019,200,0.799359977245331,2.8068585395813,0.788299977779388,22.9692249298096
RMSprop,0.02,200,0.689899981021881,0.895050883293152,0.682600021362305,13.6298389434814
RMSprop,0.021,200,0.724740028381348,0.911800444126129,0.716400027275085,14.8669281005859
RMSprop,0.022,200,0.63238000869751,1.051882147789,0.627900004386902,10.3071050643921
RMSprop,0.023,200,0.699779987335205,2.36596465110779,0.696600019931793,17.3169555664062
RMSprop,0.024,200,0.685540020465851,1.36985123157501,0.680999994277954,17.4102516174316
RMSprop,0.025,200,0.624239981174469,1.15925586223602,0.620400011539459,10.9098520278931
RMSprop,0.026,200,0.653779983520508,1.04449152946472,0.654799997806549,13.1104936599731
RMSprop,0.027,200,0.652540028095245,3.08742666244507,0.652100026607513,13.9657154083252
RMSprop,0.028,200,0.625299990177155,8.00166702270508,0.624700009822845,19.775239944458
RMSprop,0.029,200,0.559080004692078,1.32383501529694,0.562200009822845,12.7565393447876
RMSprop,0.03,200,0.598479986190796,1.17052221298218,0.604900002479553,11.1140480041504
RMSprop,0.031,200,0.626060009002685,1.24538910388947,0.627099990844727,9.10871601104736
RMSprop,0.032,200,0.581960022449493,1.4979236125946,0.578800022602081,20.2032699584961
RMSprop,0.033,200,0.556420028209686,1.26602637767792,0.556699991226196,13.0910997390747
RMSprop,0.034,200,0.558979988098145,1.56257557868958,0.558000028133392,14.575966835022
RMSprop,0.035,200,0.580999970436096,1.58155798912048,0.578000009059906,17.4760437011719
RMSprop,0.036,200,0.520280003547668,1.29158699512482,0.526899993419647,12.4394493103027
RMSprop,0.037,200,0.606199979782105,1.35616552829742,0.608799993991852,12.117527961731
RMSprop,0.038,200,0.529079973697662,1.27488255500793,0.522300004959106,13.7613935470581
RMSprop,0.039,200,0.538699984550476,3.24348783493042,0.53710001707077,27.0669746398926
RMSprop,0.04,200,0.858780026435852,0.764332294464111,0.836000025272369,7.63720178604126
RMSprop,0.041,200,0.568639993667603,1.2294807434082,0.559499979019165,10.3921175003052
RMSprop,0.042,200,0.529760003089905,1.30766129493713,0.530700027942658,10.935661315918
RMSprop,0.043,200,0.559859991073608,1.65396106243134,0.557500004768372,11.8037366867065
RMSprop,0.044,200,0.902559995651245,0.478319466114044,0.879100024700165,5.88560485839844
RMSprop,0.045,200,0.908320009708404,0.501913368701935,0.885999977588654,6.95132732391357
RMSprop,0.046,200,0.428359985351563,1.50417125225067,0.42960000038147,8.148362159729
RMSprop,0.047,200,0.846599996089935,0.699578881263733,0.828999996185303,8.0403995513916
RMSprop,0.048,200,0.791159987449646,0.742675721645355,0.772499978542328,9.52927303314209
RMSprop,0.049,200,0.902639985084534,0.665398955345154,0.878199994564056,10.7050971984863
RMSprop,0.05,200,0.869920015335083,0.503518581390381,0.848900020122528,6.35846281051636
RMSprop,0.051,200,0.433019995689392,1.54035031795502,0.428600013256073,5.08378458023071
RMSprop,0.052,200,0.45906001329422,1.46095263957977,0.460999995470047,2.93842267990112
RMSprop,0.053,200,0.636640012264252,1.88016021251679,0.622600018978119,7.0551233291626
RMSprop,0.054,200,0.814819991588593,0.744864821434021,0.799099981784821,9.70731353759766
RMSprop,0.055,200,0.885439991950989,0.533367097377777,0.864199995994568,7.59839391708374
RMSprop,0.056,200,0.888899981975555,0.565922439098358,0.864600002765656,6.74047517776489
RMSprop,0.057,200,0.870500028133392,0.579559683799744,0.856899976730347,7.47834777832031
RMSprop,0.058,200,0.365119993686676,1.8630633354187,0.371199995279312,3.33429169654846
RMSprop,0.059,200,0.494320005178451,1.51749765872955,0.497200012207031,17.5462169647217
RMSprop,0.06,200,0.643920004367828,1.17534291744232,0.625100016593933,15.1241598129272
RMSprop,0.061,200,0.476639986038208,2.01168990135193,0.480699986219406,14.2603092193604
RMSprop,0.062,200,0.42892000079155,1.55884265899658,0.425999999046326,6.34577751159668
RMSprop,0.063,200,0.521440029144287,1.34129083156586,0.521600008010864,9.01406764984131
RMSprop,0.064,200,0.688120007514954,0.936644613742828,0.683000028133392,9.78348159790039
RMSprop,0.065,200,0.859740018844605,0.642447471618652,0.84500002861023,5.71323680877686
RMSprop,0.066,200,0.613719999790192,0.975874900817871,0.59960001707077,3.54790186882019
RMSprop,0.067,200,0.442519992589951,2.17622184753418,0.444900006055832,9.4864091873169
RMSprop,0.068,200,0.593280017375946,2.43557286262512,0.604900002479553,13.1973419189453
RMSprop,0.069,200,0.761799991130829,0.794335067272186,0.741599977016449,5.62057304382324
RMSprop,0.07,200,0.766240000724793,0.958995223045349,0.753700017929077,5.38924837112427
RMSprop,0.071,200,0.643379986286163,1.16518461704254,0.625400006771088,9.71582221984863
RMSprop,0.072,200,0.750039994716644,1.314373254776,0.739099979400635,4.6346926689148
RMSprop,0.073,200,0.583859980106354,1.38097858428955,0.57940000295639,4.30147552490234
RMSprop,0.074,200,0.642379999160767,1.13740980625153,0.621100008487701,10.6182584762573
RMSprop,0.075,200,0.509079992771149,1.42672562599182,0.505400002002716,4.22163105010986
RMSprop,0.076,200,0.73277997970581,0.780763685703278,0.725300014019012,8.11872005462647
RMSprop,0.077,200,0.639660000801086,1.07762050628662,0.636799991130829,8.49112892150879
RMSprop,0.078,200,0.725480020046234,1.08337008953094,0.720099985599518,12.4265842437744
RMSprop,0.079,200,0.599479973316193,1.07400524616241,0.59579998254776,5.65390872955322
RMSprop,0.08,200,0.369359999895096,1.56503880023956,0.37049999833107,1.85877501964569
RMSprop,0.081,200,0.678640007972717,1.18691062927246,0.657800018787384,6.15173625946045
RMSprop,0.082,200,0.615859985351563,1.15066242218018,0.618300020694733,3.89541482925415
RMSprop,0.083,200,0.381660014390945,1.56365776062012,0.375499993562698,6.41230058670044
RMSprop,0.084,200,0.331539988517761,1.60286295413971,0.327199995517731,7.30904674530029
RMSprop,0.085,200,0.493919998407364,1.26885986328125,0.4966000020504,5.45330047607422
RMSprop,0.086,200,0.513499975204468,1.53170776367188,0.518299996852875,8.87107658386231
RMSprop,0.087,200,0.640739977359772,1.30656230449677,0.633499979972839,8.22634792327881
RMSprop,0.088,200,0.420359998941422,1.42809152603149,0.414000004529953,3.00657916069031
RMSprop,0.089,200,0.614340007305145,1.05258524417877,0.606899976730347,12.1936025619507
RMSprop,0.09,200,0.530260026454926,1.34282290935516,0.524100005626678,9.55325031280518
RMSprop,0.091,200,0.257459998130798,1.74468338489532,0.253800004720688,2.24252772331238
RMSprop,0.092,200,0.5207200050354,1.23586273193359,0.516300022602081,4.48876571655273
RMSprop,0.093,200,0.342880010604858,1.60237860679626,0.339800000190735,8.06140995025635
RMSprop,0.094,200,0.619260013103485,1.04818093776703,0.607699990272522,6.98922967910767
RMSprop,0.095,200,0.465739995241165,1.71606481075287,0.460500001907349,9.31788635253906
RMSprop,0.096,200,0.616879999637604,1.19606995582581,0.609399974346161,20.2412166595459
RMSprop,0.097,200,0.254460006952286,1.70872807502747,0.24779999256134,4.875892162323
RMSprop,0.098,200,0.189260005950928,1.92730677127838,0.191899999976158,1.90363538265228
RMSprop,0.099,200,0.290820002555847,1.72547173500061,0.293500006198883,1.74775719642639
RMSprop,0.1,200,0.561699986457825,1.29429221153259,0.559499979019165,10.4576025009155
Adam,0.001,200,1,3.23872342278264E-07,0.972400009632111,0.343764513731003
Adam,0.002,200,0.999580025672913,0.002554938197136,0.973399996757507,0.514334380626678
Adam,0.003,200,0.998860001564026,0.007851977832615,0.972400009632111,1.03244805335999
Adam,0.004,200,0.999059975147247,0.008772311732173,0.972899973392487,1.27753305435181
Adam,0.005,200,0.998799979686737,0.018272960558534,0.972899973392487,1.65890312194824
Adam,0.006,200,0.99889999628067,0.014264075085521,0.972899973392487,1.51877343654633
Adam,0.007,200,0.997759997844696,0.027130879461765,0.9689000248909,1.56680774688721
Adam,0.008,200,0.994660019874573,0.085018925368786,0.96450001001358,1.95022594928741
Adam,0.009,200,0.995599985122681,0.02395460754633,0.967999994754791,1.4038919210434
Adam,0.01,200,0.996379971504211,0.021564835682511,0.967299997806549,1.48955583572388
Adam,0.011,200,0.995140016078949,0.034028045833111,0.968200027942658,1.83397614955902
Adam,0.012,200,0.99260002374649,0.029454352334142,0.961499989032745,1.81205797195435
Adam,0.013,200,0.99124002456665,0.054949223995209,0.962700009346008,1.95124995708466
Adam,0.014,200,0.989000022411346,0.044403847306967,0.957899987697601,1.66060972213745
Adam,0.015,200,0.990800023078918,0.037610922008753,0.959100008010864,1.51459956169128
Adam,0.016,200,0.988640010356903,0.080655746161938,0.9617999792099,1.88105845451355
Adam,0.017,200,0.984740018844604,0.069469131529331,0.958199977874756,2.06438684463501
Adam,0.018,200,0.985899984836578,0.04386343434453,0.956200003623962,2.06325840950012
Adam,0.019,200,0.980679988861084,0.085870310664177,0.953400015830994,2.57349872589111
Adam,0.02,200,0.973219990730285,0.103541612625122,0.945599973201752,2.19864773750305
Adam,0.021,200,0.977680027484894,0.083214931190014,0.94870001077652,2.29161047935486
Adam,0.022,200,0.946619987487793,0.227245196700096,0.922800004482269,2.065842628479
Adam,0.023,200,0.985099971294403,0.073681898415089,0.95440000295639,2.07232522964478
Adam,0.024,200,0.982599973678589,0.085166193544865,0.95329999923706,1.43081498146057
Adam,0.025,200,0.972920000553131,0.112093269824982,0.941799998283386,2.49070405960083
Adam,0.026,200,0.972660005092621,0.090609900653362,0.944700002670288,2.4794864654541
Adam,0.027,200,0.974720001220703,0.079048790037632,0.94539999961853,2.35037589073181
Adam,0.028,200,0.972299993038178,0.106601238250732,0.944800019264221,2.3612368106842
Adam,0.029,200,0.950919985771179,0.157338008284569,0.920099973678589,1.83150041103363
Adam,0.03,200,0.962999999523163,0.132972702383995,0.930999994277954,2.06721043586731
Adam,0.031,200,0.968940019607544,0.17461159825325,0.938700020313263,2.28721737861633
Adam,0.032,200,0.973540008068085,0.088277108967304,0.941299974918366,1.64634704589844
Adam,0.033,200,0.968859970569611,0.12419705092907,0.939800024032593,2.22953677177429
Adam,0.034,200,0.955179989337921,0.152094617486,0.925800025463104,1.57752072811127
Adam,0.035,200,0.951259970664978,0.204659909009933,0.928099989891052,1.73879671096802
Adam,0.036,200,0.964359998703003,0.135252371430397,0.935800015926361,2.03817939758301
Adam,0.037,200,0.961899995803833,0.141394674777985,0.933899998664856,0.886700391769409
Adam,0.038,200,0.957679986953735,0.137998849153519,0.927600026130676,1.64554762840271
Adam,0.039,200,0.954999983310699,0.155820533633232,0.93010002374649,1.19074082374573
Adam,0.04,200,0.940940022468567,0.243555650115013,0.912599980831146,1.4406179189682
Adam,0.041,200,0.963840007781982,0.142706245183945,0.938300013542175,1.76069939136505
Adam,0.042,200,0.953119993209839,0.175399571657181,0.927500009536743,1.93997085094452
Adam,0.043,200,0.936900019645691,0.244958087801933,0.912400007247925,1.38548111915588
Adam,0.044,200,0.944100022315979,0.23153829574585,0.923600018024445,1.71140134334564
Adam,0.045,200,0.947719991207123,0.262793153524399,0.926400005817413,1.21428763866425
Adam,0.046,200,0.938920021057129,0.219224140048027,0.912999987602234,1.36089563369751
Adam,0.047,200,0.945699989795685,0.268474221229553,0.92629998922348,1.54802358150482
Adam,0.048,200,0.940540015697479,0.239424049854278,0.916899979114532,2.22900485992432
Adam,0.049,200,0.950699985027313,0.200763359665871,0.923200011253357,2.25205731391907
Adam,0.05,200,0.846180021762848,0.406683206558227,0.822000026702881,1.62418365478516
Adam,0.051,200,0.929099977016449,0.267966270446777,0.910300016403198,1.74057757854462
Adam,0.052,200,0.831160008907318,0.417827427387238,0.813199996948242,1.1327395439148
Adam,0.053,200,0.902639985084534,0.355763137340546,0.879700005054474,3.38230395317078
Adam,0.054,200,0.816940009593964,0.564858138561249,0.79720002412796,2.66323566436768
Adam,0.055,200,0.733299970626831,0.653667151927948,0.7185999751091,4.38956642150879
Adam,0.056,200,0.83924001455307,0.50940328836441,0.825500011444092,1.75494408607483
Adam,0.057,200,0.92628002166748,0.331387937068939,0.910300016403198,2.37043046951294
Adam,0.058,200,0.726180016994476,0.775257706642151,0.718699991703033,3.40162539482117
Adam,0.059,200,0.906960010528564,0.41740745306015,0.890200018882751,1.84298300743103
Adam,0.06,200,0.829940021038055,0.493324190378189,0.807600021362305,1.39070415496826
Adam,0.061,200,0.465939998626709,1.20775365829468,0.466399997472763,1.79954838752747
Adam,0.062,200,0.441900014877319,1.2521733045578,0.439099997282028,1.81288731098175
Adam,0.063,200,0.642080008983612,0.840677320957184,0.633400022983551,2.96713042259216
Adam,0.064,200,0.570840001106262,0.955460608005524,0.563000023365021,1.75805628299713
Adam,0.065,200,0.663839995861053,0.756046772003174,0.654900014400482,1.96219575405121
Adam,0.066,200,0.772319972515106,0.600876331329346,0.757600009441376,2.08471059799194
Adam,0.067,200,0.559099972248077,1.03734159469605,0.556900024414063,1.5809588432312
Adam,0.068,200,0.352140009403229,1.54257309436798,0.353199988603592,3.59099364280701
Adam,0.069,200,0.564239978790283,1.08256983757019,0.562300026416779,3.15622186660767
Adam,0.07,200,0.383819997310638,1.36532354354858,0.3783999979496,2.23990082740784
Adam,0.071,200,0.386440008878708,1.43177270889282,0.379400014877319,2.12396025657654
Adam,0.072,200,0.451319992542267,1.22054994106293,0.443300008773804,2.43549966812134
Adam,0.073,200,0.464780002832413,1.25332760810852,0.462700009346008,1.7494683265686
Adam,0.074,200,0.208460003137588,1.78236603736877,0.208399996161461,1.79137635231018
Adam,0.075,200,0.3887600004673,1.35211765766144,0.386400014162064,1.59701263904571
Adam,0.076,200,0.289119988679886,1.6743677854538,0.292499989271164,2.93520712852478
Adam,0.077,200,0.392459988594055,1.33872902393341,0.392800003290176,1.81985199451447
Adam,0.078,200,0.1822399944067,1.84762001037598,0.187299996614456,1.84130799770355
Adam,0.079,200,0.369960010051727,1.48495316505432,0.374199986457825,1.92142498493195
Adam,0.08,200,0.300880014896393,1.55827784538269,0.301699995994568,1.85057163238525
Adam,0.081,200,0.299699991941452,1.65471637248993,0.300300002098083,1.77592015266418
Adam,0.082,200,0.299459993839264,1.54460048675537,0.294699996709824,1.82408356666565
Adam,0.083,200,0.461719989776611,1.24356639385223,0.463499993085861,1.8247002363205
Adam,0.084,200,0.219280004501343,1.86954236030579,0.220699995756149,1.85963869094849
Adam,0.085,200,0.303180009126663,1.53476393222809,0.301200002431869,2.69712924957275
Adam,0.086,200,0.503719985485077,1.12486588954926,0.50110000371933,2.0200183391571
Adam,0.087,200,0.185019999742508,1.84724223613739,0.187099993228912,1.84239232540131
Adam,0.088,200,0.200519993901253,1.87691628932953,0.197400003671646,1.87922203540802
Adam,0.089,200,0.203979998826981,1.80573785305023,0.209299996495247,1.81068205833435
Adam,0.09,200,0.300240010023117,1.70970833301544,0.303999990224838,2.70638155937195
Adam,0.091,200,0.194079995155335,1.84895026683807,0.196600005030632,1.85368597507477
Adam,0.092,200,0.209519997239113,1.80691266059876,0.209199994802475,1.79998123645782
Adam,0.093,200,0.213259994983673,1.82842123508453,0.210899993777275,1.82374727725983
Adam,0.094,200,0.284500002861023,1.60176825523376,0.282999992370605,2.01848793029785
Adam,0.095,200,0.193479999899864,1.81967675685883,0.19310000538826,1.81084609031677
Adam,0.096,200,0.359739989042282,1.47456324100494,0.357899993658066,2.59761476516724
Adam,0.097,200,0.209020003676414,1.82314765453339,0.209199994802475,1.81504666805267
Adam,0.098,200,0.184200003743172,1.86762511730194,0.190799996256828,1.86052894592285
Adam,0.099,200,0.291799992322922,1.56110167503357,0.294400006532669,1.68107223510742
Adam,0.1,200,0.195299997925758,1.86189091205597,0.195500001311302,1.86697697639465
Adagrad,0.001,200,0.937520027160644,0.218030035495758,0.936200022697449,0.224076852202415
Adagrad,0.002,200,0.961300015449524,0.137105092406273,0.953999996185303,0.157552018761635
Adagrad,0.003,200,0.972379982471466,0.098836697638035,0.963100016117096,0.127117589116097
Adagrad,0.004,200,0.979900002479553,0.072797559201717,0.964699983596802,0.111873976886272
Adagrad,0.005,200,0.984600007534027,0.059394657611847,0.966199994087219,0.106994777917862
Adagrad,0.006,200,0.988659977912903,0.046097356826067,0.968299984931946,0.103953905403614
Adagrad,0.007,200,0.991620004177094,0.036742947995663,0.969500005245209,0.101791270077229
Adagrad,0.008,200,0.993300020694733,0.031440231949091,0.970300018787384,0.101312749087811
Adagrad,0.009,200,0.995620012283325,0.022697407752276,0.969200015068054,0.100448168814182
Adagrad,0.01,200,0.997160017490387,0.018501255661249,0.969399988651276,0.103251233696938
Adagrad,0.011,200,0.998319983482361,0.014227790758014,0.972100019454956,0.102649837732315
Adagrad,0.012,200,0.999199986457825,0.010899190790951,0.971300005912781,0.108020484447479
Adagrad,0.013,200,0.999140024185181,0.010264864191413,0.969900012016296,0.114185571670532
Adagrad,0.014,200,0.999620020389557,0.007498577702791,0.971800029277802,0.110443226993084
Adagrad,0.015,200,0.999800026416779,0.006186954211444,0.972400009632111,0.108024269342422
Adagrad,0.016,200,0.999719977378845,0.005718663800508,0.970399975776672,0.118709653615952
Adagrad,0.017,200,0.999899983406067,0.004803022369742,0.972100019454956,0.113444663584232
Adagrad,0.018,200,0.999979972839356,0.003353553824127,0.972800016403198,0.11441595107317
Adagrad,0.019,200,0.999960005283356,0.003814867464826,0.969500005245209,0.132277771830559
Adagrad,0.02,200,0.999979972839356,0.003060198621824,0.972500026226044,0.11476594209671
Adagrad,0.021,200,1,0.00270925136283,0.97000002861023,0.128091663122177
Adagrad,0.022,200,1,0.002215270418674,0.971300005912781,0.131960183382034
Adagrad,0.023,200,1,0.001894884509966,0.972800016403198,0.127113625407219
Adagrad,0.024,200,1,0.001590734347701,0.973299980163574,0.121830590069294
Adagrad,0.025,200,1,0.001749046728946,0.968999981880188,0.137173146009445
Adagrad,0.026,200,1,0.001402939902619,0.97189998626709,0.127125382423401
Adagrad,0.027,200,1,0.001126214163378,0.973399996757507,0.120442420244217
Adagrad,0.028,200,1,0.001071067177691,0.971099972724915,0.138257578015327
Adagrad,0.029,200,1,0.001077852328308,0.97299998998642,0.133786946535111
Adagrad,0.03,200,1,0.000897239544429,0.971400022506714,0.144106149673462
Adagrad,0.031,200,1,0.000985539518297,0.972500026226044,0.139363527297974
Adagrad,0.032,200,1,0.000774654792622,0.970899999141693,0.139487355947495
Adagrad,0.033,200,1,0.000954357499722,0.970899999141693,0.15344363451004
Adagrad,0.034,200,1,0.000716385198757,0.971499979496002,0.142202019691467
Adagrad,0.035,200,1,0.000677312607877,0.972299993038178,0.138319820165634
Adagrad,0.036,200,1,0.000614981283434,0.972599983215332,0.146393537521362
Adagrad,0.037,200,1,0.000704398902599,0.971000015735626,0.137490838766098
Adagrad,0.038,200,1,0.000561883090995,0.97350001335144,0.141690790653229
