,opimizer,lr,epoch,accuracy,loss,test_accuracy,test_loss
129,RMSprop,0.030000000000000002,200,0.5984799861907959,1.1705222129821777,0.6049000024795532,11.11404800415039
130,RMSprop,0.031,200,0.6260600090026855,1.2453891038894653,0.6270999908447266,9.108716011047363
131,RMSprop,0.032,200,0.5819600224494934,1.4979236125946045,0.5788000226020813,20.203269958496094
132,RMSprop,0.033,200,0.5564200282096863,1.2660263776779175,0.5566999912261963,13.091099739074707
133,RMSprop,0.034,200,0.5589799880981445,1.5625755786895752,0.5580000281333923,14.575966835021973
134,RMSprop,0.035,200,0.5809999704360962,1.5815579891204834,0.578000009059906,17.476043701171875
135,RMSprop,0.036000000000000004,200,0.5202800035476685,1.291586995124817,0.5268999934196472,12.439449310302734
136,RMSprop,0.037000000000000005,200,0.6061999797821045,1.3561655282974243,0.6087999939918518,12.117527961730957
137,RMSprop,0.038,200,0.5290799736976624,1.2748825550079346,0.5223000049591064,13.761393547058105
138,RMSprop,0.039,200,0.5386999845504761,3.24348783493042,0.5371000170707703,27.066974639892578
139,RMSprop,0.04,200,0.858780026435852,0.7643322944641113,0.8360000252723694,7.63720178604126
140,RMSprop,0.041,200,0.5686399936676025,1.2294807434082031,0.559499979019165,10.392117500305176
141,RMSprop,0.042,200,0.5297600030899048,1.3076612949371338,0.5307000279426575,10.935661315917969
142,RMSprop,0.043000000000000003,200,0.5598599910736084,1.6539610624313354,0.5575000047683716,11.803736686706543
143,RMSprop,0.044000000000000004,200,0.9025599956512451,0.4783194661140442,0.8791000247001648,5.8856048583984375
144,RMSprop,0.045,200,0.9083200097084045,0.5019133687019348,0.8859999775886536,6.951327323913574
145,RMSprop,0.046,200,0.4283599853515625,1.5041712522506714,0.4296000003814697,8.148362159729004
146,RMSprop,0.047,200,0.8465999960899353,0.6995788812637329,0.8289999961853027,8.040399551391602
147,RMSprop,0.048,200,0.791159987449646,0.7426757216453552,0.7724999785423279,9.52927303314209
148,RMSprop,0.049,200,0.9026399850845337,0.6653989553451538,0.8781999945640564,10.705097198486328
149,RMSprop,0.05,200,0.869920015335083,0.5035185813903809,0.8489000201225281,6.358462810516357
150,RMSprop,0.051000000000000004,200,0.4330199956893921,1.540350317955017,0.428600013256073,5.083784580230713
151,RMSprop,0.052000000000000005,200,0.45906001329421997,1.460952639579773,0.460999995470047,2.938422679901123
152,RMSprop,0.053000000000000005,200,0.6366400122642517,1.8801602125167847,0.6226000189781189,7.055123329162598
153,RMSprop,0.054,200,0.8148199915885925,0.744864821434021,0.7990999817848206,9.707313537597656
154,RMSprop,0.055,200,0.8854399919509888,0.5333670973777771,0.8641999959945679,7.59839391708374
155,RMSprop,0.056,200,0.8888999819755554,0.5659224390983582,0.8646000027656555,6.740475177764893
156,RMSprop,0.057,200,0.8705000281333923,0.5795596837997437,0.8568999767303467,7.4783477783203125
157,RMSprop,0.058,200,0.365119993686676,1.8630633354187012,0.37119999527931213,3.334291696548462
158,RMSprop,0.059000000000000004,200,0.49432000517845154,1.5174976587295532,0.49720001220703125,17.54621696472168
159,RMSprop,0.060000000000000005,200,0.6439200043678284,1.1753429174423218,0.6251000165939331,15.124159812927246
160,RMSprop,0.061,200,0.476639986038208,2.0116899013519287,0.48069998621940613,14.260309219360352
161,RMSprop,0.062,200,0.4289200007915497,1.558842658996582,0.4259999990463257,6.34577751159668
162,RMSprop,0.063,200,0.5214400291442871,1.341290831565857,0.5216000080108643,9.014067649841309
163,RMSprop,0.064,200,0.6881200075149536,0.9366446137428284,0.6830000281333923,9.78348159790039
164,RMSprop,0.065,200,0.8597400188446045,0.6424474716186523,0.8450000286102295,5.7132368087768555
165,RMSprop,0.066,200,0.6137199997901917,0.9758749008178711,0.5996000170707703,3.5479018688201904
166,RMSprop,0.067,200,0.44251999258995056,2.1762218475341797,0.4449000060558319,9.486409187316895
167,RMSprop,0.068,200,0.593280017375946,2.435572862625122,0.6049000024795532,13.197341918945312
168,RMSprop,0.069,200,0.7617999911308289,0.7943350672721863,0.741599977016449,5.620573043823242
169,RMSprop,0.07,200,0.7662400007247925,0.9589952230453491,0.7537000179290771,5.389248371124268
170,RMSprop,0.07100000000000001,200,0.6433799862861633,1.1651846170425415,0.6254000067710876,9.715822219848633
171,RMSprop,0.07200000000000001,200,0.7500399947166443,1.314373254776001,0.7390999794006348,4.634692668914795
172,RMSprop,0.07300000000000001,200,0.5838599801063538,1.3809785842895508,0.5794000029563904,4.301475524902344
173,RMSprop,0.074,200,0.6423799991607666,1.1374098062515259,0.6211000084877014,10.618258476257324
174,RMSprop,0.075,200,0.5090799927711487,1.4267256259918213,0.5054000020027161,4.221631050109863
175,RMSprop,0.076,200,0.7327799797058105,0.7807636857032776,0.7253000140190125,8.118720054626465
176,RMSprop,0.077,200,0.6396600008010864,1.077620506286621,0.6367999911308289,8.491128921508789
177,RMSprop,0.078,200,0.7254800200462341,1.0833700895309448,0.7200999855995178,12.426584243774414
178,RMSprop,0.079,200,0.5994799733161926,1.0740052461624146,0.59579998254776,5.653908729553223
179,RMSprop,0.08,200,0.3693599998950958,1.565038800239563,0.37049999833106995,1.858775019645691
180,RMSprop,0.081,200,0.6786400079727173,1.186910629272461,0.657800018787384,6.151736259460449
181,RMSprop,0.082,200,0.6158599853515625,1.1506624221801758,0.6183000206947327,3.8954148292541504
182,RMSprop,0.083,200,0.38166001439094543,1.5636577606201172,0.37549999356269836,6.4123005867004395
183,RMSprop,0.084,200,0.33153998851776123,1.6028629541397095,0.3271999955177307,7.309046745300293
184,RMSprop,0.085,200,0.4939199984073639,1.26885986328125,0.4966000020503998,5.453300476074219
185,RMSprop,0.08600000000000001,200,0.5134999752044678,1.531707763671875,0.5182999968528748,8.871076583862305
186,RMSprop,0.08700000000000001,200,0.6407399773597717,1.3065623044967651,0.6334999799728394,8.226347923278809
187,RMSprop,0.08800000000000001,200,0.4203599989414215,1.4280915260314941,0.414000004529953,3.0065791606903076
188,RMSprop,0.089,200,0.6143400073051453,1.052585244178772,0.6068999767303467,12.193602561950684
189,RMSprop,0.09,200,0.5302600264549255,1.3428229093551636,0.5241000056266785,9.553250312805176
190,RMSprop,0.091,200,0.25745999813079834,1.7446833848953247,0.25380000472068787,2.242527723312378
191,RMSprop,0.092,200,0.5207200050354004,1.2358627319335938,0.5163000226020813,4.488765716552734
192,RMSprop,0.093,200,0.3428800106048584,1.6023786067962646,0.33980000019073486,8.061409950256348
193,RMSprop,0.094,200,0.6192600131034851,1.0481809377670288,0.607699990272522,6.989229679107666
194,RMSprop,0.095,200,0.46573999524116516,1.7160648107528687,0.46050000190734863,9.317886352539062
195,RMSprop,0.096,200,0.6168799996376038,1.1960699558258057,0.6093999743461609,20.2412166595459
196,RMSprop,0.097,200,0.25446000695228577,1.7087280750274658,0.24779999256134033,4.875892162322998
197,RMSprop,0.098,200,0.18926000595092773,1.9273067712783813,0.19189999997615814,1.9036353826522827
198,RMSprop,0.099,200,0.29082000255584717,1.7254717350006104,0.29350000619888306,1.7477571964263916
199,RMSprop,0.1,200,0.5616999864578247,1.2942922115325928,0.559499979019165,10.457602500915527
200,Adam,0.001,200,1.0,3.238723422782641e-07,0.9724000096321106,0.3437645137310028
201,Adam,0.002,200,0.9995800256729126,0.0025549381971359253,0.9733999967575073,0.5143343806266785
202,Adam,0.003,200,0.9988600015640259,0.007851977832615376,0.9724000096321106,1.0324480533599854
203,Adam,0.004,200,0.9990599751472473,0.008772311732172966,0.9728999733924866,1.2775330543518066
204,Adam,0.005,200,0.9987999796867371,0.01827296055853367,0.9728999733924866,1.6589031219482422
205,Adam,0.006,200,0.9988999962806702,0.014264075085520744,0.9728999733924866,1.5187734365463257
206,Adam,0.007,200,0.997759997844696,0.02713087946176529,0.9689000248908997,1.566807746887207
207,Adam,0.008,200,0.9946600198745728,0.08501892536878586,0.9645000100135803,1.9502259492874146
208,Adam,0.009000000000000001,200,0.9955999851226807,0.0239546075463295,0.9679999947547913,1.403891921043396
209,Adam,0.010000000000000002,200,0.9963799715042114,0.02156483568251133,0.9672999978065491,1.489555835723877
210,Adam,0.011,200,0.995140016078949,0.03402804583311081,0.9682000279426575,1.833976149559021
211,Adam,0.012,200,0.9926000237464905,0.02945435233414173,0.9614999890327454,1.8120579719543457
212,Adam,0.013000000000000001,200,0.9912400245666504,0.05494922399520874,0.9627000093460083,1.9512499570846558
213,Adam,0.014000000000000002,200,0.9890000224113464,0.04440384730696678,0.9578999876976013,1.6606097221374512
214,Adam,0.015,200,0.9908000230789185,0.03761092200875282,0.9591000080108643,1.5145995616912842
215,Adam,0.016,200,0.9886400103569031,0.08065574616193771,0.9617999792098999,1.8810584545135498
216,Adam,0.017,200,0.9847400188446045,0.06946913152933121,0.9581999778747559,2.0643868446350098
217,Adam,0.018000000000000002,200,0.9858999848365784,0.043863434344530106,0.9562000036239624,2.063258409500122
218,Adam,0.019000000000000003,200,0.980679988861084,0.08587031066417694,0.9534000158309937,2.5734987258911133
219,Adam,0.02,200,0.9732199907302856,0.10354161262512207,0.9455999732017517,2.1986477375030518
220,Adam,0.021,200,0.9776800274848938,0.08321493119001389,0.9487000107765198,2.2916104793548584
221,Adam,0.022000000000000002,200,0.946619987487793,0.22724519670009613,0.9228000044822693,2.065842628479004
222,Adam,0.023,200,0.9850999712944031,0.07368189841508865,0.9544000029563904,2.0723252296447754
223,Adam,0.024,200,0.9825999736785889,0.08516619354486465,0.9532999992370605,1.4308149814605713
224,Adam,0.025,200,0.9729200005531311,0.11209326982498169,0.9417999982833862,2.49070405960083
225,Adam,0.026000000000000002,200,0.9726600050926208,0.09060990065336227,0.9447000026702881,2.4794864654541016
226,Adam,0.027000000000000003,200,0.9747200012207031,0.07904879003763199,0.9453999996185303,2.3503758907318115
227,Adam,0.028,200,0.9722999930381775,0.10660123825073242,0.9448000192642212,2.361236810684204
228,Adam,0.029,200,0.9509199857711792,0.1573380082845688,0.9200999736785889,1.8315004110336304
229,Adam,0.030000000000000002,200,0.9629999995231628,0.13297270238399506,0.9309999942779541,2.0672104358673096
230,Adam,0.031,200,0.968940019607544,0.17461159825325012,0.9387000203132629,2.287217378616333
231,Adam,0.032,200,0.9735400080680847,0.08827710896730423,0.9412999749183655,1.6463470458984375
232,Adam,0.033,200,0.9688599705696106,0.12419705092906952,0.9398000240325928,2.229536771774292
233,Adam,0.034,200,0.9551799893379211,0.15209461748600006,0.9258000254631042,1.577520728111267
234,Adam,0.035,200,0.951259970664978,0.20465990900993347,0.9280999898910522,1.7387967109680176
235,Adam,0.036000000000000004,200,0.9643599987030029,0.13525237143039703,0.9358000159263611,2.038179397583008
236,Adam,0.037000000000000005,200,0.961899995803833,0.14139467477798462,0.933899998664856,0.8867003917694092
237,Adam,0.038,200,0.9576799869537354,0.13799884915351868,0.9276000261306763,1.64554762840271
238,Adam,0.039,200,0.9549999833106995,0.15582053363323212,0.9301000237464905,1.1907408237457275
239,Adam,0.04,200,0.9409400224685669,0.24355565011501312,0.9125999808311462,1.4406179189682007
240,Adam,0.041,200,0.9638400077819824,0.1427062451839447,0.9383000135421753,1.7606993913650513
241,Adam,0.042,200,0.9531199932098389,0.1753995716571808,0.9275000095367432,1.939970850944519
242,Adam,0.043000000000000003,200,0.9369000196456909,0.2449580878019333,0.9124000072479248,1.3854811191558838
243,Adam,0.044000000000000004,200,0.944100022315979,0.2315382957458496,0.9236000180244446,1.711401343345642
244,Adam,0.045,200,0.9477199912071228,0.2627931535243988,0.9264000058174133,1.2142876386642456
245,Adam,0.046,200,0.9389200210571289,0.21922414004802704,0.9129999876022339,1.3608956336975098
246,Adam,0.047,200,0.9456999897956848,0.2684742212295532,0.9262999892234802,1.5480235815048218
247,Adam,0.048,200,0.9405400156974792,0.23942404985427856,0.9168999791145325,2.2290048599243164
248,Adam,0.049,200,0.9506999850273132,0.20076335966587067,0.9232000112533569,2.2520573139190674
249,Adam,0.05,200,0.8461800217628479,0.40668320655822754,0.8220000267028809,1.6241836547851562
250,Adam,0.051000000000000004,200,0.929099977016449,0.26796627044677734,0.9103000164031982,1.7405775785446167
251,Adam,0.052000000000000005,200,0.8311600089073181,0.41782742738723755,0.8131999969482422,1.132739543914795
252,Adam,0.053000000000000005,200,0.9026399850845337,0.35576313734054565,0.8797000050544739,3.3823039531707764
253,Adam,0.054,200,0.8169400095939636,0.5648581385612488,0.7972000241279602,2.663235664367676
254,Adam,0.055,200,0.733299970626831,0.653667151927948,0.7185999751091003,4.389566421508789
255,Adam,0.056,200,0.8392400145530701,0.5094032883644104,0.8255000114440918,1.754944086074829
256,Adam,0.057,200,0.9262800216674805,0.3313879370689392,0.9103000164031982,2.3704304695129395
257,Adam,0.058,200,0.7261800169944763,0.7752577066421509,0.7186999917030334,3.401625394821167
258,Adam,0.059000000000000004,200,0.9069600105285645,0.41740745306015015,0.8902000188827515,1.8429830074310303
259,Adam,0.060000000000000005,200,0.8299400210380554,0.4933241903781891,0.8076000213623047,1.3907041549682617
260,Adam,0.061,200,0.465939998626709,1.2077536582946777,0.46639999747276306,1.7995483875274658
261,Adam,0.062,200,0.44190001487731934,1.2521733045578003,0.4390999972820282,1.8128873109817505
262,Adam,0.063,200,0.6420800089836121,0.8406773209571838,0.633400022983551,2.967130422592163
263,Adam,0.064,200,0.5708400011062622,0.9554606080055237,0.5630000233650208,1.7580562829971313
264,Adam,0.065,200,0.6638399958610535,0.7560467720031738,0.6549000144004822,1.9621957540512085
265,Adam,0.066,200,0.7723199725151062,0.6008763313293457,0.7576000094413757,2.0847105979919434
266,Adam,0.067,200,0.5590999722480774,1.037341594696045,0.5569000244140625,1.5809588432312012
267,Adam,0.068,200,0.35214000940322876,1.542573094367981,0.3531999886035919,3.590993642807007
268,Adam,0.069,200,0.5642399787902832,1.0825698375701904,0.5623000264167786,3.156221866607666
269,Adam,0.07,200,0.3838199973106384,1.365323543548584,0.3783999979496002,2.239900827407837
270,Adam,0.07100000000000001,200,0.3864400088787079,1.4317727088928223,0.37940001487731934,2.123960256576538
271,Adam,0.07200000000000001,200,0.45131999254226685,1.2205499410629272,0.4433000087738037,2.435499668121338
272,Adam,0.07300000000000001,200,0.4647800028324127,1.2533276081085205,0.4627000093460083,1.7494683265686035
273,Adam,0.074,200,0.2084600031375885,1.7823660373687744,0.20839999616146088,1.7913763523101807
274,Adam,0.075,200,0.3887600004673004,1.352117657661438,0.3864000141620636,1.5970126390457153
275,Adam,0.076,200,0.28911998867988586,1.6743677854537964,0.29249998927116394,2.9352071285247803
276,Adam,0.077,200,0.3924599885940552,1.3387290239334106,0.3928000032901764,1.8198519945144653
277,Adam,0.078,200,0.18223999440670013,1.8476200103759766,0.18729999661445618,1.8413079977035522
278,Adam,0.079,200,0.3699600100517273,1.4849531650543213,0.3741999864578247,1.9214249849319458
279,Adam,0.08,200,0.3008800148963928,1.5582778453826904,0.30169999599456787,1.850571632385254
280,Adam,0.081,200,0.299699991941452,1.6547163724899292,0.3003000020980835,1.7759201526641846
281,Adam,0.082,200,0.2994599938392639,1.544600486755371,0.2946999967098236,1.8240835666656494
282,Adam,0.083,200,0.46171998977661133,1.2435663938522339,0.4634999930858612,1.8247002363204956
283,Adam,0.084,200,0.21928000450134277,1.8695423603057861,0.2206999957561493,1.8596386909484863
284,Adam,0.085,200,0.3031800091266632,1.5347639322280884,0.3012000024318695,2.697129249572754
285,Adam,0.08600000000000001,200,0.5037199854850769,1.1248658895492554,0.5011000037193298,2.0200183391571045
286,Adam,0.08700000000000001,200,0.18501999974250793,1.8472422361373901,0.18709999322891235,1.8423923254013062
287,Adam,0.08800000000000001,200,0.20051999390125275,1.8769162893295288,0.19740000367164612,1.87922203540802
288,Adam,0.089,200,0.2039799988269806,1.805737853050232,0.2092999964952469,1.8106820583343506
