optimizer,lr,epoch,accuracy,loss,test_accuracy,test_loss
Adadelta,0.031,200,0.8307600021362305,0.509135365486145,0.710099995136261,0.8953972458839417
Adadelta,0.032,200,0.8296999931335449,0.5038590431213379,0.7102000117301941,0.9075347781181335
Adadelta,0.033,200,0.841159999370575,0.4677954316139221,0.7242000102996826,0.8803163766860962
Adadelta,0.034,200,0.8431800007820129,0.46740633249282837,0.7121000289916992,0.8991338610649109
Adadelta,0.035,200,0.8591399788856506,0.41688159108161926,0.7199000120162964,0.915476381778717
Adadelta,0.036000000000000004,200,0.8690999746322632,0.40011367201805115,0.727400004863739,0.8940998315811157
Adadelta,0.037000000000000005,200,0.8567799925804138,0.4288787543773651,0.7196000218391418,0.9243936538696289
Adadelta,0.038,200,0.8694000244140625,0.39238840341567993,0.7109000086784363,0.9442314505577087
Adadelta,0.039,200,0.8646000027656555,0.40474840998649597,0.7063000202178955,0.9781184792518616
Adadelta,0.04,200,0.8460800051689148,0.4341493248939514,0.7031999826431274,1.0256984233856201
Adadelta,0.041,200,0.8734800219535828,0.37705081701278687,0.7123000025749207,1.0119050741195679
Adadelta,0.042,200,0.8794800043106079,0.3604288697242737,0.7114999890327454,1.018861174583435
Adadelta,0.043000000000000003,200,0.8901200294494629,0.34685271978378296,0.7067999839782715,1.0132485628128052
Adadelta,0.044000000000000004,200,0.8651599884033203,0.3951856195926666,0.6898000240325928,1.123686671257019
Adadelta,0.045,200,0.8905400037765503,0.32532402873039246,0.7074000239372253,1.0810050964355469
Adadelta,0.046,200,0.9208999872207642,0.25460395216941833,0.7123000025749207,1.1164894104003906
Adadelta,0.047,200,0.9043599963188171,0.2868596613407135,0.7044000029563904,1.1702561378479004
Adadelta,0.048,200,0.9154999852180481,0.2648940980434418,0.7103999853134155,1.1093988418579102
Adadelta,0.049,200,0.9251999855041504,0.24183109402656555,0.7038000226020813,1.1564037799835205
Adadelta,0.05,200,0.9085999727249146,0.26523706316947937,0.696399986743927,1.2483081817626953
Adadelta,0.051000000000000004,200,0.9338399767875671,0.22268669307231903,0.714900016784668,1.1475136280059814
Adadelta,0.052000000000000005,200,0.9201599955558777,0.2395029515028,0.7055000066757202,1.2359086275100708
Adadelta,0.053000000000000005,200,0.9253399968147278,0.22849436104297638,0.7053999900817871,1.2138683795928955
Adadelta,0.054,200,0.923259973526001,0.2375699281692505,0.6915000081062317,1.3078259229660034
Adadelta,0.055,200,0.9330199956893921,0.21918147802352905,0.6995000243186951,1.2151178121566772
Adadelta,0.056,200,0.9550399780273438,0.16047628223896027,0.7081000208854675,1.337233543395996
Adadelta,0.057,200,0.9543600082397461,0.1639060229063034,0.707099974155426,1.3563061952590942
Adadelta,0.058,200,0.9390199780464172,0.18650288879871368,0.6980000138282776,1.4206866025924683
Adadelta,0.059000000000000004,200,0.9639999866485596,0.13756774365901947,0.6967999935150146,1.5112744569778442
Adadelta,0.060000000000000005,200,0.952239990234375,0.1589093655347824,0.7024999856948853,1.459468960762024
Adadelta,0.061,200,0.968999981880188,0.12326110154390335,0.6998000144958496,1.5186940431594849
Adadelta,0.062,200,0.9769600033760071,0.09879599511623383,0.7045000195503235,1.5695241689682007
Adadelta,0.063,200,0.9754800200462341,0.09968350827693939,0.703000009059906,1.611542820930481
Adadelta,0.064,200,0.9594399929046631,0.13009202480316162,0.6902999877929688,1.7050909996032715
Adadelta,0.065,200,0.9802200198173523,0.0933704525232315,0.7009000182151794,1.6512821912765503
Adadelta,0.066,200,0.9606999754905701,0.1275692731142044,0.6899999976158142,1.7467433214187622
Adadelta,0.067,200,0.9846000075340271,0.06983072310686111,0.6978999972343445,1.8710416555404663
Adadelta,0.068,200,0.9865000247955322,0.07096219807863235,0.6988000273704529,1.823648452758789
Adadelta,0.069,200,0.9793800115585327,0.08253154903650284,0.6970000267028809,1.793102502822876
Adadelta,0.07,200,0.9937800168991089,0.04742906242609024,0.6956999897956848,1.991972804069519
Adadelta,0.07100000000000001,200,0.9864000082015991,0.0611078254878521,0.7034000158309937,1.9565962553024292
Adadelta,0.07200000000000001,200,0.9903799891471863,0.05572151020169258,0.6960999965667725,1.9243603944778442
Adadelta,0.07300000000000001,200,0.9813200235366821,0.062322430312633514,0.7050999999046326,2.119135618209839
Adadelta,0.074,200,0.9877399802207947,0.057023677974939346,0.6949999928474426,2.105969190597534
Adadelta,0.075,200,0.9962199926376343,0.03478402644395828,0.695900022983551,2.1025474071502686
Adadelta,0.076,200,0.9938200116157532,0.04125811904668808,0.696399986743927,2.0075905323028564
Adadelta,0.077,200,0.9938600063323975,0.03962741047143936,0.6926000118255615,2.2374026775360107
Adadelta,0.078,200,0.9920799732208252,0.03682614117860794,0.6897000074386597,2.4307212829589844
Adadelta,0.079,200,0.9970999956130981,0.02533411793410778,0.6967999935150146,2.412224531173706
Adadelta,0.08,200,0.9977200031280518,0.0229899100959301,0.6886000037193298,2.475619077682495
Adadelta,0.081,200,0.9984999895095825,0.021220384165644646,0.6820999979972839,2.6196303367614746
Adadelta,0.082,200,0.9993600249290466,0.014508596621453762,0.6988999843597412,2.521033763885498
Adadelta,0.083,200,0.9975600242614746,0.02489446848630905,0.694100022315979,2.4336559772491455
Adadelta,0.084,200,0.998420000076294,0.017667213454842567,0.694100022315979,2.5929887294769287
Adadelta,0.085,200,0.9970999956130981,0.019084645435214043,0.694100022315979,2.7082786560058594
Adadelta,0.08600000000000001,200,0.9984800219535828,0.015000522136688232,0.6879000067710876,2.937999725341797
Adadelta,0.08700000000000001,200,0.9998999834060669,0.0055837309919297695,0.698199987411499,2.891974687576294
Adadelta,0.08800000000000001,200,0.9997199773788452,0.009481877088546753,0.6980000138282776,2.85970401763916
Adadelta,0.089,200,0.9901800155639648,0.031707763671875,0.6916000247001648,3.026369333267212
Adadelta,0.09,200,0.9999799728393555,0.00410123448818922,0.6898999810218811,3.1541590690612793
Adadelta,0.091,200,0.9993199706077576,0.00968942977488041,0.6883999705314636,3.045321226119995
Adadelta,0.092,200,0.9980000257492065,0.01380227506160736,0.6972000002861023,2.913278579711914
Adadelta,0.093,200,0.9997199773788452,0.00635695131495595,0.6934000253677368,3.219769239425659
Adadelta,0.094,200,0.9998599886894226,0.004977435804903507,0.6966999769210815,3.1368932723999023
Adadelta,0.095,200,0.9998000264167786,0.0044909133575856686,0.6987000107765198,3.2076773643493652
Adadelta,0.096,200,0.9991199970245361,0.007676910609006882,0.6909000277519226,3.413593053817749
Adadelta,0.097,200,0.9998599886894226,0.005106066819280386,0.7027999758720398,3.0036709308624268
Adadelta,0.098,200,0.9995200037956238,0.006315586622804403,0.6855999827384949,3.3939437866210938
Adadelta,0.099,200,0.9994000196456909,0.005939127877354622,0.6873000264167786,3.5029518604278564
Adadelta,0.1,200,0.9998800158500671,0.0026454010512679815,0.6992999911308289,3.4381113052368164
