optimizer,lr,epoch,accuracy,loss,test_accuracy,test_loss
RMSprop,0.031,200,0.10000000149011612,2.3072829246520996,0.10000000149011612,2.3072822093963623
RMSprop,0.032,200,0.10000000149011612,2.306192398071289,0.10000000149011612,2.3061904907226562
RMSprop,0.033,200,0.10000000149011612,2.3067710399627686,0.10000000149011612,2.3067727088928223
RMSprop,0.034,200,0.10000000149011612,2.3081142902374268,0.10000000149011612,2.308112382888794
RMSprop,0.035,200,0.10000000149011612,2.3042590618133545,0.10000000149011612,2.304258346557617
RMSprop,0.036000000000000004,200,0.10000000149011612,2.307223320007324,0.10000000149011612,2.3072216510772705
RMSprop,0.037000000000000005,200,0.10000000149011612,2.306286096572876,0.10000000149011612,2.306283950805664
RMSprop,0.038,200,0.10000000149011612,2.3068456649780273,0.10000000149011612,2.306844472885132
RMSprop,0.039,200,0.10000000149011612,2.3064076900482178,0.10000000149011612,2.3064067363739014
RMSprop,0.04,200,0.10000000149011612,2.308366298675537,0.10000000149011612,2.308368682861328
RMSprop,0.041,200,0.10000000149011612,2.3077361583709717,0.10000000149011612,2.3077354431152344
RMSprop,0.042,200,0.10000000149011612,2.3053884506225586,0.10000000149011612,2.3053877353668213
RMSprop,0.043000000000000003,200,0.10000000149011612,2.3113372325897217,0.10000000149011612,2.311335802078247
RMSprop,0.044000000000000004,200,0.10000000149011612,2.3141534328460693,0.10000000149011612,2.3141534328460693
RMSprop,0.045,200,0.10000000149011612,2.30841326713562,0.10000000149011612,2.3084118366241455
RMSprop,0.046,200,0.10000000149011612,2.30785870552063,0.10000000149011612,2.3078606128692627
RMSprop,0.047,200,0.10000000149011612,2.306520700454712,0.10000000149011612,2.306519031524658
RMSprop,0.048,200,0.10000000149011612,2.309014320373535,0.10000000149011612,2.3090147972106934
RMSprop,0.049,200,0.10000000149011612,2.3112213611602783,0.10000000149011612,2.3112194538116455
RMSprop,0.05,200,0.10000000149011612,2.310619592666626,0.10000000149011612,2.3106210231781006
RMSprop,0.051000000000000004,200,0.10000000149011612,2.3104047775268555,0.10000000149011612,2.310406446456909
RMSprop,0.052000000000000005,200,0.10000000149011612,2.3142521381378174,0.10000000149011612,2.314253807067871
RMSprop,0.053000000000000005,200,0.10000000149011612,2.313335418701172,0.10000000149011612,2.3133363723754883
RMSprop,0.054,200,0.10000000149011612,2.310183525085449,0.10000000149011612,2.3101823329925537
RMSprop,0.055,200,0.10000000149011612,2.3134572505950928,0.10000000149011612,2.313457727432251
RMSprop,0.056,200,0.10000000149011612,2.3083295822143555,0.10000000149011612,2.308330774307251
RMSprop,0.057,200,0.10000000149011612,2.308990240097046,0.10000000149011612,2.3089914321899414
RMSprop,0.058,200,0.10000000149011612,2.3130621910095215,0.10000000149011612,2.313061237335205
RMSprop,0.059000000000000004,200,0.10000000149011612,2.311807870864868,0.10000000149011612,2.311809778213501
RMSprop,0.060000000000000005,200,0.10000000149011612,2.31071400642395,0.10000000149011612,2.3107149600982666
RMSprop,0.061,200,0.10000000149011612,2.311161994934082,0.10000000149011612,2.3111631870269775
RMSprop,0.062,200,0.10000000149011612,2.318791389465332,0.10000000149011612,2.318790912628174
RMSprop,0.063,200,0.10000000149011612,2.311741828918457,0.10000000149011612,2.3117423057556152
RMSprop,0.064,200,0.10000000149011612,2.309356451034546,0.10000000149011612,2.309356451034546
RMSprop,0.065,200,0.10000000149011612,2.311652898788452,0.10000000149011612,2.311652660369873
RMSprop,0.066,200,0.10000000149011612,2.313744068145752,0.10000000149011612,2.3137447834014893
RMSprop,0.067,200,0.10000000149011612,2.3148560523986816,0.10000000149011612,2.314854860305786
RMSprop,0.068,200,0.10000000149011612,2.3106188774108887,0.10000000149011612,2.310620069503784
RMSprop,0.069,200,0.10000000149011612,2.307110071182251,0.10000000149011612,2.3071093559265137
RMSprop,0.07,200,0.10000000149011612,2.3106210231781006,0.10000000149011612,2.3106191158294678
RMSprop,0.07100000000000001,200,0.10000000149011612,2.3079681396484375,0.10000000149011612,2.307966709136963
RMSprop,0.07200000000000001,200,0.10000000149011612,2.313525676727295,0.10000000149011612,2.313525676727295
RMSprop,0.07300000000000001,200,0.10000000149011612,2.315433979034424,0.10000000149011612,2.315431594848633
RMSprop,0.074,200,0.10000000149011612,2.315551519393921,0.10000000149011612,2.3155479431152344
RMSprop,0.075,200,0.10000000149011612,2.3119072914123535,0.10000000149011612,2.3119068145751953
RMSprop,0.076,200,0.10000000149011612,2.3089897632598877,0.10000000149011612,2.3089890480041504
RMSprop,0.077,200,0.10000000149011612,2.3323049545288086,0.10000000149011612,2.3323044776916504
RMSprop,0.078,200,0.10000000149011612,2.315889358520508,0.10000000149011612,2.3158888816833496
RMSprop,0.079,200,0.10000000149011612,2.3084521293640137,0.10000000149011612,2.3084537982940674
RMSprop,0.08,200,0.10000000149011612,2.306129217147827,0.10000000149011612,2.306126594543457
RMSprop,0.081,200,0.10000000149011612,2.316486120223999,0.10000000149011612,2.316488027572632
RMSprop,0.082,200,0.10000000149011612,2.324434757232666,0.10000000149011612,2.3244335651397705
RMSprop,0.083,200,0.10000000149011612,2.3149499893188477,0.10000000149011612,2.314951181411743
RMSprop,0.084,200,0.10000000149011612,2.309422254562378,0.10000000149011612,2.309424877166748
RMSprop,0.085,200,0.10000000149011612,2.3146708011627197,0.10000000149011612,2.3146719932556152
RMSprop,0.08600000000000001,200,0.10000000149011612,2.313359260559082,0.10000000149011612,2.313358783721924
RMSprop,0.08700000000000001,200,0.10000000149011612,2.319411516189575,0.10000000149011612,2.319413423538208
RMSprop,0.08800000000000001,200,0.10000000149011612,2.3163905143737793,0.10000000149011612,2.316389560699463
RMSprop,0.089,200,0.10000000149011612,2.330321788787842,0.10000000149011612,2.330322265625
RMSprop,0.09,200,0.10000000149011612,2.3129372596740723,0.10000000149011612,2.3129384517669678
RMSprop,0.091,200,0.10000000149011612,2.3195178508758545,0.10000000149011612,2.319514751434326
RMSprop,0.092,200,0.10000000149011612,2.309576988220215,0.10000000149011612,2.3095781803131104
RMSprop,0.093,200,0.10000000149011612,2.3187649250030518,0.10000000149011612,2.3187661170959473
RMSprop,0.094,200,0.10000000149011612,2.3175883293151855,0.10000000149011612,2.3175907135009766
RMSprop,0.095,200,0.10000000149011612,2.320727825164795,0.10000000149011612,2.320725917816162
RMSprop,0.096,200,0.10000000149011612,2.34688138961792,0.10000000149011612,2.346881866455078
RMSprop,0.097,200,0.10000000149011612,2.3190839290618896,0.10000000149011612,2.319085121154785
RMSprop,0.098,200,0.10000000149011612,2.329392671585083,0.10000000149011612,2.329392671585083
RMSprop,0.099,200,0.10000000149011612,2.3194096088409424,0.10000000149011612,2.3194100856781006
RMSprop,0.1,200,0.10000000149011612,2.332672357559204,0.10000000149011612,2.332674503326416
