optimizer,lr,epoch,accuracy,loss,test_accuracy,test_loss
Adamax,0.001,200,1.0,0.00015631246787961572,0.7081000208854675,4.207207202911377
Adamax,0.002,200,0.9983199834823608,0.005250215996056795,0.7028999924659729,5.1685309410095215
Adamax,0.003,200,0.9968400001525879,0.010933596640825272,0.7006000280380249,5.822012901306152
Adamax,0.004,200,0.9976199865341187,0.008342621847987175,0.7045000195503235,6.65679931640625
Adamax,0.005,200,0.992579996585846,0.030404409393668175,0.6801999807357788,7.460838317871094
Adamax,0.006,200,0.9894000291824341,0.04912666603922844,0.680899977684021,7.68792200088501
Adamax,0.007,200,0.9915800094604492,0.03607313707470894,0.6722000241279602,7.908906936645508
Adamax,0.008,200,0.9918199777603149,0.03604493662714958,0.6672999858856201,7.971784591674805
Adamax,0.009000000000000001,200,0.9907600283622742,0.043395306915044785,0.6704000234603882,8.179774284362793
Adamax,0.010000000000000002,200,0.9896000027656555,0.05059453099966049,0.6500999927520752,9.38417911529541
Adamax,0.011,200,0.9885600209236145,0.04721812531352043,0.6449999809265137,8.729331016540527
Adamax,0.012,200,0.9783599972724915,0.11761604249477386,0.6532999873161316,9.601093292236328
Adamax,0.013000000000000001,200,0.9847599864006042,0.07279384136199951,0.6245999932289124,9.292824745178223
Adamax,0.014000000000000002,200,0.9756799936294556,0.10434333980083466,0.6269000172615051,8.540628433227539
Adamax,0.015,200,0.9797199964523315,0.09057868272066116,0.6276999711990356,8.915108680725098
Adamax,0.016,200,0.983680009841919,0.07919637113809586,0.6373000144958496,9.333335876464844
Adamax,0.017,200,0.9674999713897705,0.15102389454841614,0.6021000146865845,9.1130952835083
Adamax,0.018000000000000002,200,0.9657599925994873,0.11820738017559052,0.5644999742507935,8.355267524719238
Adamax,0.019000000000000003,200,0.10000000149011612,2.303118944168091,0.10000000149011612,2.3031201362609863
Adamax,0.02,200,0.9445000290870667,0.19371476769447327,0.5534999966621399,7.372203350067139
Adamax,0.021,200,0.9037200212478638,0.33951303362846375,0.5351999998092651,6.422055721282959
Adamax,0.022000000000000002,200,0.10000000149011612,2.3030850887298584,0.10000000149011612,2.3030848503112793
Adamax,0.023,200,0.10000000149011612,2.303302049636841,0.10000000149011612,2.3033032417297363
Adamax,0.024,200,0.10000000149011612,2.302908182144165,0.10000000149011612,2.3029065132141113
Adamax,0.025,200,0.9219800233840942,0.2578030824661255,0.5687000155448914,5.090638637542725
Adamax,0.026000000000000002,200,0.8793399930000305,0.37941399216651917,0.5006999969482422,5.574123382568359
Adamax,0.027000000000000003,200,0.10000000149011612,2.303417921066284,0.10000000149011612,2.303419828414917
Adamax,0.028,200,0.8281800150871277,0.4958953261375427,0.5034999847412109,3.4817731380462646
Adamax,0.029,200,0.10000000149011612,2.3047943115234375,0.10000000149011612,2.304795026779175
Adamax,0.030000000000000002,200,0.10000000149011612,2.30399751663208,0.10000000149011612,2.303999900817871
Adamax,0.031,200,0.8222399950027466,0.569588840007782,0.5134000182151794,3.7712550163269043
Adamax,0.032,200,0.10000000149011612,2.302964210510254,0.10000000149011612,2.302963972091675
Adamax,0.033,200,0.10000000149011612,2.3043718338012695,0.10000000149011612,2.3043723106384277
Adamax,0.034,200,0.10000000149011612,2.305521011352539,0.10000000149011612,2.3055193424224854
Adamax,0.035,200,0.10000000149011612,2.3045012950897217,0.10000000149011612,2.3045012950897217
Adamax,0.036000000000000004,200,0.6640599966049194,1.0288926362991333,0.4814000129699707,2.079071283340454
Adamax,0.037000000000000005,200,0.622160017490387,1.1501240730285645,0.45410001277923584,2.2188150882720947
Adamax,0.038,200,0.10000000149011612,2.304326057434082,0.10000000149011612,2.30432391166687
Adamax,0.039,200,0.7329400181770325,0.8098499178886414,0.49790000915527344,2.4604320526123047
Adamax,0.04,200,0.10000000149011612,2.304703950881958,0.10000000149011612,2.304702043533325
Adamax,0.041,200,0.7481600046157837,0.7906726002693176,0.5008000135421753,2.941573143005371
Adamax,0.042,200,0.10000000149011612,2.3046669960021973,0.10000000149011612,2.3046696186065674
Adamax,0.043000000000000003,200,0.10000000149011612,2.3036935329437256,0.10000000149011612,2.303691864013672
Adamax,0.044000000000000004,200,0.10000000149011612,2.3044588565826416,0.10000000149011612,2.3044586181640625
Adamax,0.045,200,0.10000000149011612,2.3042004108428955,0.10000000149011612,2.3041982650756836
Adamax,0.046,200,0.41367998719215393,1.6411279439926147,0.3781000077724457,1.7932838201522827
Adamax,0.047,200,0.10000000149011612,2.3044652938842773,0.10000000149011612,2.3044676780700684
Adamax,0.048,200,0.10000000149011612,2.3041481971740723,0.10000000149011612,2.3041470050811768
Adamax,0.049,200,0.10000000149011612,2.3042120933532715,0.10000000149011612,2.3042094707489014
Adamax,0.05,200,0.10000000149011612,2.305060863494873,0.10000000149011612,2.3050618171691895
Adamax,0.051000000000000004,200,0.10000000149011612,2.3050377368927,0.10000000149011612,2.305039405822754
Adamax,0.052000000000000005,200,0.10000000149011612,2.3045074939727783,0.10000000149011612,2.304509401321411
Adamax,0.053000000000000005,200,0.10000000149011612,2.306241750717163,0.10000000149011612,2.306243658065796
Adamax,0.054,200,0.10000000149011612,2.304506301879883,0.10000000149011612,2.3045082092285156
Adamax,0.055,200,0.10000000149011612,2.3070390224456787,0.10000000149011612,2.307037591934204
Adamax,0.056,200,0.40411999821662903,1.660427212715149,0.3589000105857849,1.866997241973877
Adamax,0.057,200,0.10000000149011612,2.305739641189575,0.10000000149011612,2.3057401180267334
Adamax,0.058,200,0.10000000149011612,2.303434133529663,0.10000000149011612,2.303434133529663
Adamax,0.059000000000000004,200,0.10000000149011612,2.306082010269165,0.10000000149011612,2.306084632873535
Adamax,0.060000000000000005,200,0.10000000149011612,2.3056914806365967,0.10000000149011612,2.3056929111480713
Adamax,0.061,200,0.46239998936653137,1.50066077709198,0.4171000123023987,1.62815260887146
Adamax,0.062,200,0.5438799858093262,1.3115170001983643,0.46639999747276306,1.6160093545913696
Adamax,0.063,200,0.10000000149011612,2.306368589401245,0.10000000149011612,2.306370496749878
Adamax,0.064,200,0.10000000149011612,2.303819417953491,0.10000000149011612,2.3038203716278076
Adamax,0.065,200,0.10000000149011612,2.3067643642425537,0.10000000149011612,2.3067626953125
Adamax,0.066,200,0.10000000149011612,2.3054118156433105,0.10000000149011612,2.3054122924804688
Adamax,0.067,200,0.10000000149011612,2.305718421936035,0.10000000149011612,2.3057169914245605
Adamax,0.068,200,0.10000000149011612,2.304802417755127,0.10000000149011612,2.304800271987915
Adamax,0.069,200,0.10000000149011612,2.3051981925964355,0.10000000149011612,2.3051979541778564
Adamax,0.07,200,0.10000000149011612,2.305359125137329,0.10000000149011612,2.305356502532959
Adamax,0.07100000000000001,200,0.10000000149011612,2.308135509490967,0.10000000149011612,2.3081367015838623
Adamax,0.07200000000000001,200,0.10000000149011612,2.303945541381836,0.10000000149011612,2.3039448261260986
Adamax,0.07300000000000001,200,0.10000000149011612,2.3065240383148193,0.10000000149011612,2.3065240383148193
Adamax,0.074,200,0.10000000149011612,2.304229259490967,0.10000000149011612,2.304229736328125
Adamax,0.075,200,0.10000000149011612,2.306095838546753,0.10000000149011612,2.3060946464538574
Adamax,0.076,200,0.10000000149011612,2.3073978424072266,0.10000000149011612,2.3073997497558594
Adamax,0.077,200,0.3571999967098236,1.7541173696517944,0.35019999742507935,1.770591378211975
Adamax,0.078,200,0.10000000149011612,2.3059816360473633,0.10000000149011612,2.305981397628784
Adamax,0.079,200,0.10000000149011612,2.306455373764038,0.10000000149011612,2.3064517974853516
Adamax,0.08,200,0.10001999884843826,2.305615186691284,0.10000000149011612,2.30566143989563
Adamax,0.081,200,0.10000000149011612,2.3052659034729004,0.10000000149011612,2.3052656650543213
Adamax,0.082,200,0.10000000149011612,2.3046863079071045,0.10000000149011612,2.3046858310699463
Adamax,0.083,200,0.10000000149011612,2.307328224182129,0.10000000149011612,2.3073267936706543
Adamax,0.084,200,0.10000000149011612,2.3069522380828857,0.10000000149011612,2.3069517612457275
